,loss,accuracy,val_loss,val_accuracy,lr
111,1.021414875984192,0.6532166004180908,1.226577639579773,0.6037166118621826,5e-05
112,1.0216150283813477,0.6537638902664185,1.2485032081604004,0.6015098690986633,5e-05
113,1.015892505645752,0.6526195406913757,1.2542613744735718,0.5995354056358337,5e-05
114,0.9952905178070068,0.659734308719635,1.2365072965621948,0.6075493693351746,5e-05
115,1.0025254487991333,0.6563510894775391,1.2239577770233154,0.6081300973892212,5e-05
116,1.007352590560913,0.6616249680519104,1.2213389873504639,0.6117305755615234,5e-05
117,0.9948673248291016,0.6639136075973511,1.2597155570983887,0.5983740091323853,5e-05
118,0.9964954853057861,0.6627195477485657,1.2430107593536377,0.6046457886695862,5e-05
119,0.9877142310142517,0.6630678176879883,1.2292109727859497,0.6088269352912903,5e-05
120,0.990210771560669,0.6658540368080139,1.2508602142333984,0.6065040826797485,5e-05
121,0.9673571586608887,0.6749091744422913,1.2197214365005493,0.6110336780548096,5e-06
122,0.9620477557182312,0.6737151145935059,1.212138295173645,0.6146341562271118,5e-06
123,0.9581893682479858,0.6781432032585144,1.2196584939956665,0.6065040826797485,5e-06
124,0.9517619013786316,0.6810786724090576,1.2144731283187866,0.6135888695716858,5e-06
125,0.9427393674850464,0.6832678318023682,1.2197282314300537,0.6137049794197083,5e-06
126,0.9430519938468933,0.6831185817718506,1.2282549142837524,0.6128919720649719,5e-06
127,0.9442412257194519,0.6807801127433777,1.2126967906951904,0.6118466854095459,2.5e-06
128,0.9460423588752747,0.6802825927734375,1.2204488515853882,0.6112659573554993,5e-06
129,0.9359248876571655,0.6860540509223938,1.227315902709961,0.6108013987541199,5e-06
130,0.9375755190849304,0.6865018010139465,1.222771406173706,0.6096399426460266,5e-06
131,0.9419853091239929,0.6832678318023682,1.2217260599136353,0.6103368401527405,5e-06
132,0.9354380369186401,0.6854072213172913,1.2212764024734497,0.6096399426460266,2.5e-06
133,0.936261773109436,0.6854072213172913,1.223819613456726,0.6104529500007629,5e-06
134,0.934872567653656,0.6828200221061707,1.234424114227295,0.6105691194534302,5e-06
135,0.9337750673294067,0.6864520907402039,1.2190665006637573,0.6164924502372742,5e-06
136,0.9287871718406677,0.6880441904067993,1.2225593328475952,0.6113821268081665,5e-06
137,0.9287658929824829,0.6881934404373169,1.2175942659378052,0.6130081415176392,2.5e-06
138,0.9297972917556763,0.6897855401039124,1.2172023057937622,0.6177700161933899,5e-06
139,0.9215598702430725,0.6926215291023254,1.2254011631011963,0.6169570088386536,5e-06
140,0.9296020865440369,0.6883924603462219,1.234149694442749,0.6058071851730347,5e-06
141,0.9237391948699951,0.6898850798606873,1.2179466485977173,0.6119628548622131,5e-06
142,0.9152201414108276,0.6938653588294983,1.221961259841919,0.6095238327980042,2.5e-06
143,0.9166398048400879,0.6954574584960938,1.2198230028152466,0.6162601709365845,5e-06
144,0.9207286238670349,0.6941639184951782,1.2367631196975708,0.6048780679702759,5e-06
145,0.9226899147033691,0.6914274096488953,1.2293777465820312,0.613937258720398,5e-06
146,0.9208943247795105,0.6944126486778259,1.223488211631775,0.6126596927642822,5e-06
147,0.9220644235610962,0.6935668587684631,1.2318634986877441,0.6104529500007629,2.5e-06
148,0.9151846766471863,0.6931688189506531,1.230704665184021,0.6078978180885315,5e-06
149,0.9126119613647461,0.6964027881622314,1.2154263257980347,0.6155632734298706,5e-06
150,0.9198582172393799,0.6930692791938782,1.2166858911514282,0.6202090382575989,5e-06
151,0.9168211817741394,0.6888402700424194,1.2304446697235107,0.6109175086021423,5e-06
152,0.9171242117881775,0.6961042881011963,1.2240864038467407,0.6124274134635925,2.5e-06
153,0.9118351340293884,0.6957560181617737,1.2224431037902832,0.6133565902709961,5e-06
154,0.9156051278114319,0.6941639184951782,1.2212940454483032,0.6120789647102356,5e-06
155,0.9109081625938416,0.6955569982528687,1.2235220670700073,0.6167247295379639,5e-06
156,0.9091603755950928,0.6960047483444214,1.232384204864502,0.6126596927642822,5e-06
157,0.9103661775588989,0.6965023279190063,1.2312053442001343,0.6130081415176392,2.5e-06
158,0.9143422842025757,0.6966515779495239,1.2270863056182861,0.6072009205818176,5e-06
159,0.9062301516532898,0.7001343369483948,1.226819396018982,0.6126596927642822,5e-06
160,0.9066799283027649,0.70083087682724,1.2270013093948364,0.6097561120986938,5e-06
161,0.8957796692848206,0.7005821466445923,1.2196727991104126,0.6192799210548401,5e-07
162,0.904421865940094,0.7017762064933777,1.223639965057373,0.6184669137001038,5e-07
163,0.9033498764038086,0.6978456377983093,1.225905179977417,0.6161440014839172,5e-07
164,0.8999426364898682,0.6997362971305847,1.2198946475982666,0.6153309941291809,5e-07
165,0.9070478081703186,0.7002338171005249,1.2306336164474487,0.6163762807846069,5e-07
166,0.8906209468841553,0.7017762064933777,1.2347090244293213,0.6098722219467163,5e-07
167,0.9000913500785828,0.7040649056434631,1.2270557880401611,0.6102206707000732,5e-07
168,0.9006010293960571,0.7008806467056274,1.2195161581039429,0.6162601709365845,5e-07
169,0.900297999382019,0.6988407373428345,1.2304861545562744,0.6135888695716858,5e-07
170,0.897585928440094,0.6995870471000671,1.2308405637741089,0.6110336780548096,5e-07
